DATE,JURISDICTION,LOCATION,AGE_GROUP,METRIC,BEST_DETECTION_METHOD,DETECTION_METHOD,AMPHETAMINE,CANNABIS,COCAINE,ECSTASY,METHYLAMPHETAMINE,OTHER,OTHER2,COUNT,FINES,ARRESTS,CHARGES
1/8/2023,VIC,Inner Regional Australia,17-25,positive_drug_tests,Yes,Indicator (Stage 1),No,Yes,No,Yes,No,No,No,1,0,0,0
1/8/2023,VIC,Inner Regional Australia,17-25,positive_drug_tests,Yes,Indicator (Stage 1),Yes,No,No,No,No,No,No,10,0,0,0
1/8/2023,VIC,Inner Regional Australia,17-25,positive_drug_tests,Yes,Indicator (Stage 1),Yes,Yes,No,No,No,No,No,5,0,0,0
1/8/2023,VIC,Inner Regional Australia,26-39,positive_drug_tests,Yes,Indicator (Stage 1),No,Yes,No,No,No,No,No,16,0,0,0
1/8/2023,VIC,Inner Regional Australia,26-39,positive_drug_tests,Yes,Indicator (Stage 1),Yes,No,No,No,No,No,No,52,0,0,0
1/8/2023,VIC,Inner Regional Australia,26-39,positive_drug_tests,Yes,Indicator (Stage 1),Yes,No,No,Yes,No,No,No,2,0,0,0
1/8/2023,VIC,Inner Regional Australia,26-39,positive_drug_tests,Yes,Indicator (Stage 1),Yes,Yes,No,No,No,No,No,7,0,0,0
1/8/2023,VIC,Inner Regional Australia,40-64,positive_drug_tests,Yes,Indicator (Stage 1),No,Yes,No,No,No,No,No,11,0,0,0
1/8/2023,VIC,Inner Regional Australia,40-64,positive_drug_tests,Yes,Indicator (Stage 1),Yes,No,No,No,No,No,No,48,0,0,0
1/8/2023,VIC,Inner Regional Australia,40-64,positive_drug_tests,Yes,Indicator (Stage 1),Yes,No,No,Yes,No,No,No,3,0,0,0
1/8/2023,VIC,Inner Regional Australia,40-64,positive_drug_tests,Yes,Indicator (Stage 1),Yes,Yes,No,No,No,No,No,19,0,0,0
1/8/2023,VIC,Major Cities of Australia,17-25,positive_drug_tests,Yes,Indicator (Stage 1),No,No,No,Yes,No,No,No,1,0,0,0
1/8/2023,VIC,Major Cities of Australia,17-25,positive_drug_tests,Yes,Indicator (Stage 1),No,Yes,No,No,No,No,No,29,0,0,0
1/8/2023,VIC,Major Cities of Australia,17-25,positive_drug_tests,Yes,Indicator (Stage 1),No,Yes,No,Yes,No,No,No,1,0,0,0
1/8/2023,VIC,Major Cities of Australia,17-25,positive_drug_tests,Yes,Indicator (Stage 1),Yes,No,No,No,No,No,No,12,0,0,0
1/8/2023,VIC,Major Cities of Australia,17-25,positive_drug_tests,Yes,Indicator (Stage 1),Yes,Yes,No,No,No,No,No,3,0,0,0
1/8/2023,VIC,Major Cities of Australia,26-39,positive_drug_tests,Yes,Indicator (Stage 1),No,No,No,Yes,No,No,No,1,0,0,0
1/8/2023,VIC,Major Cities of Australia,26-39,positive_drug_tests,Yes,Indicator (Stage 1),No,Yes,No,No,No,No,No,44,0,0,0
1/8/2023,VIC,Major Cities of Australia,26-39,positive_drug_tests,Yes,Indicator (Stage 1),No,Yes,No,Yes,No,No,No,3,0,0,0
1/8/2023,VIC,Major Cities of Australia,26-39,positive_drug_tests,Yes,Indicator (Stage 1),Yes,No,No,No,No,No,No,135,0,0,0
1/8/2023,VIC,Major Cities of Australia,26-39,positive_drug_tests,Yes,Indicator (Stage 1),Yes,No,No,Yes,No,No,No,3,0,0,0
1/8/2023,VIC,Major Cities of Australia,26-39,positive_drug_tests,Yes,Indicator (Stage 1),Yes,Yes,No,No,No,No,No,27,0,0,0
1/8/2023,VIC,Major Cities of Australia,40-64,positive_drug_tests,Yes,Indicator (Stage 1),No,Yes,No,No,No,No,No,24,0,0,0
1/8/2023,VIC,Major Cities of Australia,40-64,positive_drug_tests,Yes,Indicator (Stage 1),Yes,No,No,No,No,No,No,159,0,0,0
1/8/2023,VIC,Major Cities of Australia,40-64,positive_drug_tests,Yes,Indicator (Stage 1),Yes,No,No,Yes,No,No,No,2,0,0,0
1/8/2023,VIC,Major Cities of Australia,40-64,positive_drug_tests,Yes,Indicator (Stage 1),Yes,Yes,No,No,No,No,No,38,0,0,0
1/8/2023,VIC,Major Cities of Australia,40-64,positive_drug_tests,Yes,Indicator (Stage 1),Yes,Yes,No,Yes,No,No,No,1,0,0,0
1/8/2023,VIC,Major Cities of Australia,65 and over,positive_drug_tests,Yes,Indicator (Stage 1),No,Yes,No,No,No,No,No,2,0,0,0
1/8/2023,VIC,Major Cities of Australia,65 and over,positive_drug_tests,Yes,Indicator (Stage 1),Yes,No,No,No,No,No,No,2,0,0,0
1/8/2023,VIC,Outer Regional Australia,17-25,positive_drug_tests,Yes,Indicator (Stage 1),No,Yes,No,No,No,No,No,2,0,0,0
1/8/2023,VIC,Outer Regional Australia,17-25,positive_drug_tests,Yes,Indicator (Stage 1),No,Yes,No,Yes,No,No,No,1,0,0,0
1/8/2023,VIC,Outer Regional Australia,17-25,positive_drug_tests,Yes,Indicator (Stage 1),Yes,No,No,No,No,No,No,2,0,0,0
1/8/2023,VIC,Outer Regional Australia,17-25,positive_drug_tests,Yes,Indicator (Stage 1),Yes,No,No,Yes,No,No,No,1,0,0,0
1/8/2023,VIC,Outer Regional Australia,26-39,positive_drug_tests,Yes,Indicator (Stage 1),No,Yes,No,No,No,No,No,10,0,0,0
1/8/2023,VIC,Outer Regional Australia,26-39,positive_drug_tests,Yes,Indicator (Stage 1),Yes,No,No,No,No,No,No,22,0,0,0
1/8/2023,VIC,Outer Regional Australia,26-39,positive_drug_tests,Yes,Indicator (Stage 1),Yes,Yes,No,No,No,No,No,8,0,0,0
1/8/2023,VIC,Outer Regional Australia,40-64,positive_drug_tests,Yes,Indicator (Stage 1),No,Yes,No,No,No,No,No,5,0,0,0
1/8/2023,VIC,Outer Regional Australia,40-64,positive_drug_tests,Yes,Indicator (Stage 1),Yes,No,No,No,No,No,No,21,0,0,0
1/8/2023,VIC,Outer Regional Australia,40-64,positive_drug_tests,Yes,Indicator (Stage 1),Yes,Yes,No,No,No,No,No,4,0,0,0
1/8/2023,VIC,Outer Regional Australia,40-64,positive_drug_tests,Yes,Indicator (Stage 1),Yes,Yes,No,Yes,No,No,No,1,0,0,0
1/8/2023,VIC,Outer Regional Australia,65 and over,positive_drug_tests,Yes,Indicator (Stage 1),No,Yes,No,No,No,No,No,1,0,0,0
1/9/2023,ACT,Major Cities of Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,No,No,Yes,3,0,2,3
1/9/2023,ACT,Major Cities of Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,No,No,No,4,0,1,4
1/9/2023,ACT,Major Cities of Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,No,No,No,No,1,0,0,1
1/9/2023,ACT,Major Cities of Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,No,No,Yes,2,0,0,2
1/9/2023,ACT,Major Cities of Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,No,Yes,No,1,0,0,1
1/9/2023,ACT,Major Cities of Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,No,No,No,No,1,0,1,1
1/9/2023,ACT,Major Cities of Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,Yes,No,No,No,No,1,0,1,1
1/9/2023,ACT,Major Cities of Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,No,No,No,No,1,0,0,1
1/9/2023,ACT,Major Cities of Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,No,No,No,No,3,0,0,3
1/9/2023,NSW,Inner Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,No,No,Yes,1,1,0,0
1/9/2023,NSW,Inner Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,Yes,No,No,No,1,0,0,1
1/9/2023,NSW,Inner Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,Yes,No,No,No,No,3,2,0,1
1/9/2023,NSW,Inner Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,No,No,No,40,18,0,22
1/9/2023,NSW,Inner Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,Yes,No,No,No,1,1,0,0
1/9/2023,NSW,Inner Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,Yes,No,No,No,No,2,1,0,1
1/9/2023,NSW,Inner Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,Yes,Yes,No,No,No,1,0,0,1
1/9/2023,NSW,Inner Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,No,No,No,No,11,1,0,10
1/9/2023,NSW,Inner Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,Yes,No,No,No,2,0,0,2
1/9/2023,NSW,Inner Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,Yes,Yes,No,No,No,2,1,0,1
1/9/2023,NSW,Inner Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,No,No,No,No,12,6,0,6
1/9/2023,NSW,Inner Regional Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,No,No,Yes,4,0,0,4
1/9/2023,NSW,Inner Regional Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,Yes,No,No,No,No,7,4,0,3
1/9/2023,NSW,Inner Regional Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,Yes,Yes,No,No,No,1,1,0,0
1/9/2023,NSW,Inner Regional Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,No,No,No,64,33,0,31
1/9/2023,NSW,Inner Regional Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,Yes,No,No,No,1,1,0,0
1/9/2023,NSW,Inner Regional Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,Yes,No,No,No,No,2,1,0,1
1/9/2023,NSW,Inner Regional Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,No,No,No,No,71,11,0,60
1/9/2023,NSW,Inner Regional Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,Yes,No,No,No,No,2,1,0,1
1/9/2023,NSW,Inner Regional Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,No,No,No,No,35,10,0,25
1/9/2023,NSW,Inner Regional Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,Yes,No,No,No,1,1,0,0
1/9/2023,NSW,Inner Regional Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,Yes,No,No,No,No,1,0,0,1
1/9/2023,NSW,Inner Regional Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,Yes,Yes,No,No,No,1,1,0,0
1/9/2023,NSW,Inner Regional Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,No,No,No,52,29,0,23
1/9/2023,NSW,Inner Regional Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,Yes,No,No,No,1,0,0,1
1/9/2023,NSW,Inner Regional Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,No,No,No,No,55,12,0,43
1/9/2023,NSW,Inner Regional Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,Yes,No,No,No,1,0,0,1
1/9/2023,NSW,Inner Regional Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,Yes,No,No,No,No,1,0,0,1
1/9/2023,NSW,Inner Regional Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,No,No,No,No,37,11,0,26
1/9/2023,NSW,Inner Regional Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,Yes,No,No,No,1,0,0,1
1/9/2023,NSW,Inner Regional Australia,65 and over,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,No,No,No,3,2,0,1
1/9/2023,NSW,Inner Regional Australia,65 and over,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,No,No,No,No,1,1,0,0
1/9/2023,NSW,Major Cities of Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,No,No,Yes,1,0,0,1
1/9/2023,NSW,Major Cities of Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,Yes,No,No,No,2,2,0,0
1/9/2023,NSW,Major Cities of Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,Yes,No,No,No,No,11,4,0,7
1/9/2023,NSW,Major Cities of Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,No,No,No,71,35,0,36
1/9/2023,NSW,Major Cities of Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,Yes,No,No,No,No,14,1,0,13
1/9/2023,NSW,Major Cities of Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,No,No,No,No,5,1,0,4
1/9/2023,NSW,Major Cities of Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,Yes,No,No,No,No,2,1,0,1
1/9/2023,NSW,Major Cities of Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,No,No,No,No,3,2,0,1
1/9/2023,NSW,Major Cities of Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,No,No,Yes,3,0,0,3
1/9/2023,NSW,Major Cities of Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,Yes,No,No,No,2,0,0,2
1/9/2023,NSW,Major Cities of Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,Yes,No,No,No,No,11,5,0,6
1/9/2023,NSW,Major Cities of Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,Yes,Yes,No,No,No,1,1,0,0
1/9/2023,NSW,Major Cities of Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,No,No,No,49,18,0,31
1/9/2023,NSW,Major Cities of Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,Yes,No,No,No,1,1,0,0
1/9/2023,NSW,Major Cities of Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,Yes,No,No,No,No,5,3,0,2
1/9/2023,NSW,Major Cities of Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,No,No,No,No,62,11,0,51
1/9/2023,NSW,Major Cities of Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,Yes,No,No,No,2,1,0,1
1/9/2023,NSW,Major Cities of Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,Yes,No,No,No,No,7,2,0,5
1/9/2023,NSW,Major Cities of Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,Yes,Yes,No,No,No,2,0,0,2
1/9/2023,NSW,Major Cities of Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,No,No,No,No,29,5,0,24
1/9/2023,NSW,Major Cities of Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,Yes,No,No,No,No,3,0,0,3
1/9/2023,NSW,Major Cities of Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,Yes,No,No,No,No,1,0,0,1
1/9/2023,NSW,Major Cities of Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,No,No,No,31,13,0,18
1/9/2023,NSW,Major Cities of Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,Yes,No,No,No,No,1,0,0,1
1/9/2023,NSW,Major Cities of Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,No,No,No,No,114,18,0,96
1/9/2023,NSW,Major Cities of Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,Yes,No,No,No,2,0,0,2
1/9/2023,NSW,Major Cities of Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,Yes,No,No,No,No,6,2,0,4
1/9/2023,NSW,Major Cities of Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,No,No,No,No,35,5,0,30
1/9/2023,NSW,Major Cities of Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,Yes,No,No,No,2,0,0,2
1/9/2023,NSW,Major Cities of Australia,65 and over,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,No,No,No,No,1,0,0,1
1/9/2023,NSW,Major Cities of Australia,65 and over,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,No,No,No,No,1,1,0,0
1/9/2023,NSW,Major Cities of Australia,65 and over,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,Yes,No,No,No,No,1,0,0,1
1/9/2023,NSW,Outer Regional Australia,0-16,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,No,No,No,1,0,0,1
1/9/2023,NSW,Outer Regional Australia,0-16,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,No,No,No,No,1,0,0,1
1/9/2023,NSW,Outer Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,No,No,Yes,1,1,0,0
1/9/2023,NSW,Outer Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,No,No,No,16,7,0,9
1/9/2023,NSW,Outer Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,Yes,No,No,No,1,1,0,0
1/9/2023,NSW,Outer Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,No,No,No,No,1,0,0,1
1/9/2023,NSW,Outer Regional Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,No,No,No,No,1,0,0,1
1/9/2023,NSW,Outer Regional Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,No,No,Yes,1,0,0,1
1/9/2023,NSW,Outer Regional Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,Yes,No,No,No,No,2,1,0,1
1/9/2023,NSW,Outer Regional Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,No,No,No,10,6,0,4
1/9/2023,NSW,Outer Regional Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,No,No,No,No,17,2,0,15
1/9/2023,NSW,Outer Regional Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,No,No,No,No,6,0,0,6
1/9/2023,NSW,Outer Regional Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,No,No,Yes,2,1,0,1
1/9/2023,NSW,Outer Regional Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,No,No,No,20,9,0,11
1/9/2023,NSW,Outer Regional Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,No,No,No,No,14,4,0,10
1/9/2023,NSW,Outer Regional Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,No,No,No,No,14,1,0,13
1/9/2023,NSW,Outer Regional Australia,65 and over,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,No,No,No,No,1,0,0,1
1/9/2023,NSW,Outer Regional Australia,65 and over,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,No,No,No,No,1,0,0,1
1/9/2023,NSW,Remote Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,No,No,No,No,No,Yes,1,0,0,1
1/9/2023,NSW,Remote Australia,17-25,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,No,No,No,1,1,0,0
1/9/2023,NSW,Remote Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,No,No,No,2,0,0,2
1/9/2023,NSW,Remote Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,No,No,No,No,4,1,0,3
1/9/2023,NSW,Remote Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,No,No,No,3,3,0,0
1/9/2023,NSW,Remote Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,No,No,No,No,No,No,3,0,0,3
1/9/2023,NSW,Remote Australia,40-64,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),Yes,Yes,No,No,No,No,No,2,0,0,2
1/9/2023,NSW,Very Remote Australia,26-39,positive_drug_tests,Yes,Laboratory or Toxicology (Stage 3),No,Yes,No,No,No,No,No,1,0,0,1
1/9/2023,NT,Unknown,17-25,positive_drug_tests,Yes,Indicator (Stage 1),No,Yes,No,No,No,No,No,15,15,0,0
1/9/2023,NT,Unknown,26-39,positive_drug_tests,Yes,Indicator (Stage 1),No,Yes,No,No,No,No,No,20,20,0,0
1/9/2023,NT,Unknown,40-64,positive_drug_tests,Yes,Indicator (Stage 1),No,Yes,No,No,No,No,No,16,16,0,0
1/9/2023,VIC,Inner Regional Australia,17-25,positive_drug_tests,Yes,Indicator (Stage 1),No,Yes,No,No,No,No,No,9,0,0,0
1/9/2023,VIC,Inner Regional Australia,17-25,positive_drug_tests,Yes,Indicator (Stage 1),No,Yes,No,Yes,No,No,No,1,0,0,0
1/9/2023,VIC,Inner Regional Australia,17-25,positive_drug_tests,Yes,Indicator (Stage 1),Yes,No,No,No,No,No,No,8,0,0,0
1/9/2023,VIC,Inner Regional Australia,17-25,positive_drug_tests,Yes,Indicator (Stage 1),Yes,No,No,Yes,No,No,No,1,0,0,0
1/9/2023,VIC,Inner Regional Australia,17-25,positive_drug_tests,Yes,Indicator (Stage 1),Yes,Yes,No,No,No,No,No,6,0,0,0
1/9/2023,VIC,Inner Regional Australia,26-39,positive_drug_tests,Yes,Indicator (Stage 1),No,No,No,Yes,No,No,No,3,0,0,0
1/9/2023,VIC,Inner Regional Australia,26-39,positive_drug_tests,Yes,Indicator (Stage 1),No,Yes,No,No,No,No,No,23,0,0,0
1/9/2023,VIC,Inner Regional Australia,26-39,positive_drug_tests,Yes,Indicator (Stage 1),Yes,No,No,No,No,No,No,49,0,0,0
1/9/2023,VIC,Inner Regional Australia,26-39,positive_drug_tests,Yes,Indicator (Stage 1),Yes,No,No,Yes,No,No,No,1,0,0,0
1/9/2023,VIC,Inner Regional Australia,26-39,positive_drug_tests,Yes,Indicator (Stage 1),Yes,Yes,No,No,No,No,No,12,0,0,0
1/9/2023,VIC,Inner Regional Australia,40-64,positive_drug_tests,Yes,Indicator (Stage 1),No,Yes,No,No,No,No,No,13,0,0,0
1/9/2023,VIC,Inner Regional Australia,40-64,positive_drug_tests,Yes,Indicator (Stage 1),Yes,No,No,No,No,No,No,39,0,0,0
1/9/2023,VIC,Inner Regional Australia,40-64,positive_drug_tests,Yes,Indicator (Stage 1),Yes,Yes,No,No,No,No,No,13,0,0,0
1/9/2023,VIC,Inner Regional Australia,65 and over,positive_drug_tests,Yes,Indicator (Stage 1),No,Yes,No,No,No,No,No,1,0,0,0
1/9/2023,VIC,Major Cities of Australia,17-25,positive_drug_tests,Yes,Indicator (Stage 1),No,No,No,Yes,No,No,No,3,0,0,0
1/9/2023,VIC,Major Cities of Australia,17-25,positive_drug_tests,Yes,Indicator (Stage 1),No,Yes,No,No,No,No,No,32,0,0,0
1/9/2023,VIC,Major Cities of Australia,17-25,positive_drug_tests,Yes,Indicator (Stage 1),No,Yes,No,Yes,No,No,No,4,0,0,0
1/9/2023,VIC,Major Cities of Australia,17-25,positive_drug_tests,Yes,Indicator (Stage 1),Yes,No,No,No,No,No,No,12,0,0,0
1/9/2023,VIC,Major Cities of Australia,17-25,positive_drug_tests,Yes,Indicator (Stage 1),Yes,Yes,No,No,No,No,No,5,0,0,0
1/9/2023,VIC,Major Cities of Australia,17-25,positive_drug_tests,Yes,Indicator (Stage 1),Yes,Yes,No,Yes,No,No,No,1,0,0,0
1/9/2023,VIC,Major Cities of Australia,26-39,positive_drug_tests,Yes,Indicator (Stage 1),No,No,No,Yes,No,No,No,2,0,0,0
1/9/2023,VIC,Major Cities of Australia,26-39,positive_drug_tests,Yes,Indicator (Stage 1),No,Yes,No,No,No,No,No,38,0,0,0
1/9/2023,VIC,Major Cities of Australia,26-39,positive_drug_tests,Yes,Indicator (Stage 1),No,Yes,No,Yes,No,No,No,1,0,0,0
1/9/2023,VIC,Major Cities of Australia,26-39,positive_drug_tests,Yes,Indicator (Stage 1),Yes,No,No,No,No,No,No,151,0,0,0
1/9/2023,VIC,Major Cities of Australia,26-39,positive_drug_tests,Yes,Indicator (Stage 1),Yes,Yes,No,No,No,No,No,26,0,0,0
1/9/2023,VIC,Major Cities of Australia,26-39,positive_drug_tests,Yes,Indicator (Stage 1),Yes,Yes,No,Yes,No,No,No,1,0,0,0
1/9/2023,VIC,Major Cities of Australia,40-64,positive_drug_tests,Yes,Indicator (Stage 1),No,Yes,No,No,No,No,No,30,0,0,0
1/9/2023,VIC,Major Cities of Australia,40-64,positive_drug_tests,Yes,Indicator (Stage 1),No,Yes,No,Yes,No,No,No,1,0,0,0
1/9/2023,VIC,Major Cities of Australia,40-64,positive_drug_tests,Yes,Indicator (Stage 1),Yes,No,No,No,No,No,No,139,0,0,0
1/9/2023,VIC,Major Cities of Australia,40-64,positive_drug_tests,Yes,Indicator (Stage 1),Yes,No,No,Yes,No,No,No,5,0,0,0
1/9/2023,VIC,Major Cities of Australia,40-64,positive_drug_tests,Yes,Indicator (Stage 1),Yes,Yes,No,No,No,No,No,34,0,0,0
1/9/2023,VIC,Major Cities of Australia,40-64,positive_drug_tests,Yes,Indicator (Stage 1),Yes,Yes,No,Yes,No,No,No,1,0,0,0
